Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,Field 33,Value 33,Units 33,Field 34,Value 34,Units 34,
Data,0,record,timestamp,"863331016",s,position_lat,"688471328",semicircles,position_long,"142967422",semicircles,gps_accuracy,"2",m,altitude,"23.0",m,grade,"0.0",%,distance,"1029.83",m,heart_rate,"110",bpm,cadence,"91",rpm,speed,"7.757",m/s,temperature,"13",C,enhanced_altitude,"23.0",m,enhanced_speed,"7.757",m/s,
Data,0,record,timestamp,"863331017",s,position_lat,"688471592",semicircles,position_long,"142965982",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1037.44",m,heart_rate,"110",bpm,cadence,"91",rpm,speed,"7.389",m/s,temperature,"13",C,enhanced_altitude,"22.0",m,enhanced_speed,"7.389",m/s,
Data,0,record,timestamp,"863331018",s,position_lat,"688471814",semicircles,position_long,"142964561",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1044.84",m,heart_rate,"110",bpm,cadence,"80",rpm,speed,"6.936",m/s,temperature,"13",C,enhanced_altitude,"22.0",m,enhanced_speed,"6.936",m/s,
Data,0,record,timestamp,"863331019",s,position_lat,"688471968",semicircles,position_long,"142963197",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1051.81",m,heart_rate,"109",bpm,cadence,"0",rpm,speed,"6.597",m/s,temperature,"13",C,enhanced_altitude,"22.0",m,enhanced_speed,"6.597",m/s,
Data,0,record,timestamp,"863331020",s,position_lat,"688472108",semicircles,position_long,"142961902",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1058.41",m,heart_rate,"109",bpm,cadence,"0",rpm,speed,"6.325",m/s,temperature,"13",C,enhanced_altitude,"22.0",m,enhanced_speed,"6.325",m/s,
Data,0,record,timestamp,"863331021",s,position_lat,"688472245",semicircles,position_long,"142960664",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1064.73",m,heart_rate,"108",bpm,cadence,"0",rpm,speed,"6.254",m/s,temperature,"13",C,enhanced_altitude,"22.0",m,enhanced_speed,"6.254",m/s,
Data,0,record,timestamp,"863331022",s,position_lat,"688472371",semicircles,position_long,"142959398",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1071.16",m,heart_rate,"108",bpm,cadence,"6",rpm,speed,"6.257",m/s,temperature,"13",C,enhanced_altitude,"22.0",m,enhanced_speed,"6.257",m/s,
Data,0,record,timestamp,"863331023",s,position_lat,"688472445",semicircles,position_long,"142958144",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1077.47",m,heart_rate,"108",bpm,cadence,"52",rpm,speed,"6.255",m/s,temperature,"13",C,enhanced_altitude,"22.0",m,enhanced_speed,"6.255",m/s,
Data,0,record,timestamp,"863331024",s,position_lat,"688472475",semicircles,position_long,"142956910",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1083.65",m,heart_rate,"108",bpm,cadence,"73",rpm,speed,"6.263",m/s,temperature,"13",C,enhanced_altitude,"22.0",m,enhanced_speed,"6.263",m/s,
Data,0,record,timestamp,"863331025",s,position_lat,"688472495",semicircles,position_long,"142955674",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1089.83",m,heart_rate,"108",bpm,cadence,"71",rpm,speed,"6.257",m/s,temperature,"13",C,enhanced_altitude,"22.0",m,enhanced_speed,"6.257",m/s,
Data,0,record,timestamp,"863331026",s,position_lat,"688472500",semicircles,position_long,"142954404",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1096.17",m,heart_rate,"108",bpm,cadence,"69",rpm,speed,"6.146",m/s,temperature,"13",C,enhanced_altitude,"22.0",m,enhanced_speed,"6.146",m/s,
Data,0,record,timestamp,"863331027",s,position_lat,"688472471",semicircles,position_long,"142953216",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1102.12",m,heart_rate,"109",bpm,cadence,"62",rpm,speed,"5.988",m/s,temperature,"13",C,enhanced_altitude,"22.0",m,enhanced_speed,"5.988",m/s,
Data,0,record,timestamp,"863331028",s,position_lat,"688472446",semicircles,position_long,"142952023",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1108.08",m,heart_rate,"109",bpm,cadence,"59",rpm,speed,"5.798",m/s,temperature,"13",C,enhanced_altitude,"22.0",m,enhanced_speed,"5.798",m/s,
Data,0,record,timestamp,"863331029",s,position_lat,"688472441",semicircles,position_long,"142950865",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1113.87",m,heart_rate,"109",bpm,cadence,"59",rpm,speed,"5.767",m/s,temperature,"13",C,enhanced_altitude,"22.0",m,enhanced_speed,"5.767",m/s,
Data,0,record,timestamp,"863331030",s,position_lat,"688472411",semicircles,position_long,"142949713",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1119.63",m,heart_rate,"109",bpm,cadence,"39",rpm,speed,"5.762",m/s,temperature,"13",C,enhanced_altitude,"22.0",m,enhanced_speed,"5.762",m/s,
Data,0,record,timestamp,"863331031",s,position_lat,"688472401",semicircles,position_long,"142948546",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1125.47",m,heart_rate,"109",bpm,cadence,"44",rpm,speed,"5.769",m/s,temperature,"13",C,enhanced_altitude,"22.0",m,enhanced_speed,"5.769",m/s,
Data,0,record,timestamp,"863331032",s,position_lat,"688472342",semicircles,position_long,"142947413",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1131.17",m,heart_rate,"108",bpm,cadence,"70",rpm,speed,"5.776",m/s,temperature,"13",C,enhanced_altitude,"22.0",m,enhanced_speed,"5.776",m/s,
Data,0,record,timestamp,"863331033",s,position_lat,"688472232",semicircles,position_long,"142946296",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1136.84",m,heart_rate,"108",bpm,cadence,"68",rpm,speed,"5.892",m/s,temperature,"13",C,enhanced_altitude,"22.0",m,enhanced_speed,"5.892",m/s,
Data,0,record,timestamp,"863331034",s,position_lat,"688472143",semicircles,position_long,"142945141",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1142.68",m,heart_rate,"108",bpm,cadence,"69",rpm,speed,"6.053",m/s,temperature,"13",C,enhanced_altitude,"22.0",m,enhanced_speed,"6.053",m/s,
Data,0,record,timestamp,"863331035",s,position_lat,"688472094",semicircles,position_long,"142943970",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1148.55",m,heart_rate,"107",bpm,cadence,"71",rpm,speed,"6.068",m/s,temperature,"13",C,enhanced_altitude,"22.0",m,enhanced_speed,"6.068",m/s,
Data,0,record,timestamp,"863331036",s,position_lat,"688472068",semicircles,position_long,"142942725",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1154.78",m,heart_rate,"107",bpm,cadence,"71",rpm,speed,"6.032",m/s,temperature,"12",C,enhanced_altitude,"22.0",m,enhanced_speed,"6.032",m/s,
Data,0,record,timestamp,"863331037",s,position_lat,"688472063",semicircles,position_long,"142941501",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1160.89",m,heart_rate,"107",bpm,cadence,"72",rpm,speed,"6.011",m/s,temperature,"12",C,enhanced_altitude,"22.0",m,enhanced_speed,"6.011",m/s,
Data,0,record,timestamp,"863331038",s,position_lat,"688472123",semicircles,position_long,"142940306",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1166.9",m,heart_rate,"107",bpm,cadence,"72",rpm,speed,"5.905",m/s,temperature,"12",C,enhanced_altitude,"22.0",m,enhanced_speed,"5.905",m/s,
Data,0,record,timestamp,"863331039",s,position_lat,"688472247",semicircles,position_long,"142939176",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1172.67",m,heart_rate,"107",bpm,cadence,"71",rpm,speed,"5.64",m/s,temperature,"12",C,enhanced_altitude,"22.0",m,enhanced_speed,"5.64",m/s,
Data,0,record,timestamp,"863331040",s,position_lat,"688472356",semicircles,position_long,"142938091",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1178.19",m,heart_rate,"108",bpm,cadence,"68",rpm,speed,"5.355",m/s,temperature,"12",C,enhanced_altitude,"22.0",m,enhanced_speed,"5.355",m/s,
Data,0,record,timestamp,"863331041",s,position_lat,"688472426",semicircles,position_long,"142937017",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1183.6",m,heart_rate,"108",bpm,cadence,"68",rpm,speed,"5.3",m/s,temperature,"12",C,enhanced_altitude,"22.0",m,enhanced_speed,"5.3",m/s,
Data,0,record,timestamp,"863331042",s,position_lat,"688472426",semicircles,position_long,"142935960",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1188.89",m,heart_rate,"109",bpm,cadence,"68",rpm,speed,"5.303",m/s,temperature,"12",C,enhanced_altitude,"22.0",m,enhanced_speed,"5.303",m/s,
Data,0,record,timestamp,"863331043",s,position_lat,"688472392",semicircles,position_long,"142934938",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1194.01",m,heart_rate,"109",bpm,cadence,"19",rpm,speed,"5.172",m/s,temperature,"12",C,enhanced_altitude,"22.0",m,enhanced_speed,"5.172",m/s,
Data,0,record,timestamp,"863331044",s,position_lat,"688472352",semicircles,position_long,"142933914",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1199.14",m,heart_rate,"110",bpm,cadence,"0",rpm,speed,"5.129",m/s,temperature,"12",C,enhanced_altitude,"22.0",m,enhanced_speed,"5.129",m/s,
Data,0,record,timestamp,"863331045",s,position_lat,"688472327",semicircles,position_long,"142932903",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1204.19",m,heart_rate,"110",bpm,cadence,"0",rpm,speed,"5.02",m/s,temperature,"12",C,enhanced_altitude,"22.0",m,enhanced_speed,"5.02",m/s,
Data,0,record,timestamp,"863331046",s,position_lat,"688472307",semicircles,position_long,"142931919",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1209.11",m,heart_rate,"111",bpm,cadence,"0",rpm,speed,"4.973",m/s,temperature,"12",C,enhanced_altitude,"22.0",m,enhanced_speed,"4.973",m/s,
Data,0,record,timestamp,"863331047",s,position_lat,"688472331",semicircles,position_long,"142930891",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1214.26",m,heart_rate,"111",bpm,cadence,"0",rpm,speed,"5.19",m/s,temperature,"12",C,enhanced_altitude,"22.0",m,enhanced_speed,"5.19",m/s,
Data,0,record,timestamp,"863331048",s,position_lat,"688472326",semicircles,position_long,"142929793",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1219.75",m,heart_rate,"111",bpm,cadence,"15",rpm,speed,"5.674",m/s,temperature,"12",C,enhanced_altitude,"22.0",m,enhanced_speed,"5.674",m/s,
Data,0,record,timestamp,"863331049",s,position_lat,"688472306",semicircles,position_long,"142928631",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1225.56",m,heart_rate,"111",bpm,cadence,"50",rpm,speed,"6.021",m/s,temperature,"12",C,enhanced_altitude,"22.0",m,enhanced_speed,"6.021",m/s,
Data,0,record,timestamp,"863331050",s,position_lat,"688472272",semicircles,position_long,"142927416",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1231.64",m,heart_rate,"110",bpm,cadence,"59",rpm,speed,"6.061",m/s,temperature,"12",C,enhanced_altitude,"22.0",m,enhanced_speed,"6.061",m/s,
Data,0,record,timestamp,"863331051",s,position_lat,"688472232",semicircles,position_long,"142926237",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1237.55",m,heart_rate,"110",bpm,cadence,"59",rpm,speed,"5.704",m/s,temperature,"12",C,enhanced_altitude,"22.0",m,enhanced_speed,"5.704",m/s,
Data,0,record,timestamp,"863331052",s,position_lat,"688472193",semicircles,position_long,"142925162",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1242.93",m,heart_rate,"109",bpm,cadence,"30",rpm,speed,"5.192",m/s,temperature,"12",C,enhanced_altitude,"22.0",m,enhanced_speed,"5.192",m/s,
Data,0,record,timestamp,"863331053",s,position_lat,"688472182",semicircles,position_long,"142924156",semicircles,gps_accuracy,"2",m,altitude,"21.0",m,grade,"0.0",%,distance,"1247.96",m,heart_rate,"109",bpm,cadence,"0",rpm,speed,"4.821",m/s,temperature,"12",C,enhanced_altitude,"21.0",m,enhanced_speed,"4.821",m/s,
Data,0,record,timestamp,"863331054",s,position_lat,"688472168",semicircles,position_long,"142923202",semicircles,gps_accuracy,"2",m,altitude,"22.0",m,grade,"0.0",%,distance,"1252.73",m,heart_rate,"108",bpm,cadence,"0",rpm,speed,"4.664",m/s,temperature,"12",C,enhanced_altitude,"22.0",m,enhanced_speed,"4.664",m/s,
Data,0,record,timestamp,"863331055",s,position_lat,"688472148",semicircles,position_long,"142922293",semicircles,gps_accuracy,"2",m,altitude,"21.200000000000045",m,grade,"0.0",%,distance,"1257.27",m,heart_rate,"108",bpm,cadence,"5",rpm,speed,"4.632",m/s,temperature,"12",C,enhanced_altitude,"21.200000000000045",m,enhanced_speed,"4.632",m/s,
Data,0,record,timestamp,"863331056",s,position_lat,"688472142",semicircles,position_long,"142921354",semicircles,gps_accuracy,"2",m,altitude,"21.0",m,grade,"0.0",%,distance,"1261.97",m,heart_rate,"108",bpm,cadence,"21",rpm,speed,"4.554",m/s,temperature,"12",C,enhanced_altitude,"21.0",m,enhanced_speed,"4.554",m/s,
Data,0,record,timestamp,"863331057",s,position_lat,"688472142",semicircles,position_long,"142920487",semicircles,gps_accuracy,"2",m,altitude,"21.0",m,grade,"0.0",%,distance,"1266.3",m,heart_rate,"108",bpm,cadence,"41",rpm,speed,"4.144",m/s,temperature,"12",C,enhanced_altitude,"21.0",m,enhanced_speed,"4.144",m/s,
Data,0,record,timestamp,"863331058",s,position_lat,"688472127",semicircles,position_long,"142919684",semicircles,gps_accuracy,"2",m,altitude,"21.0",m,grade,"0.0",%,distance,"1270.32",m,heart_rate,"108",bpm,cadence,"50",rpm,speed,"3.899",m/s,temperature,"12",C,enhanced_altitude,"21.0",m,enhanced_speed,"3.899",m/s,
Data,0,record,timestamp,"863331059",s,position_lat,"688472122",semicircles,position_long,"142918939",semicircles,gps_accuracy,"2",m,altitude,"21.0",m,grade,"0.0",%,distance,"1274.04",m,heart_rate,"108",bpm,cadence,"50",rpm,speed,"3.474",m/s,temperature,"12",C,enhanced_altitude,"21.0",m,enhanced_speed,"3.474",m/s,
Data,0,record,timestamp,"863331060",s,position_lat,"688472122",semicircles,position_long,"142918287",semicircles,gps_accuracy,"2",m,altitude,"21.0",m,grade,"0.0",%,distance,"1277.3",m,heart_rate,"108",bpm,cadence,"50",rpm,speed,"3.072",m/s,temperature,"12",C,enhanced_altitude,"21.0",m,enhanced_speed,"3.072",m/s,
Data,0,record,timestamp,"863331061",s,position_lat,"688472078",semicircles,position_long,"142917661",semicircles,gps_accuracy,"2",m,altitude,"21.0",m,grade,"0.0",%,distance,"1280.46",m,heart_rate,"109",bpm,cadence,"8",rpm,speed,"2.906",m/s,temperature,"12",C,enhanced_altitude,"21.0",m,enhanced_speed,"2.906",m/s,
Data,0,record,timestamp,"863331062",s,position_lat,"688472063",semicircles,position_long,"142917092",semicircles,gps_accuracy,"2",m,altitude,"21.0",m,grade,"0.0",%,distance,"1283.32",m,heart_rate,"109",bpm,cadence,"0",rpm,speed,"2.773",m/s,temperature,"12",C,enhanced_altitude,"21.0",m,enhanced_speed,"2.773",m/s,
Data,0,record,timestamp,"863331063",s,position_lat,"688472034",semicircles,position_long,"142916554",semicircles,gps_accuracy,"2",m,altitude,"21.0",m,grade,"0.0",%,distance,"1286.03",m,heart_rate,"109",bpm,cadence,"0",rpm,speed,"2.755",m/s,temperature,"12",C,enhanced_altitude,"21.0",m,enhanced_speed,"2.755",m/s,
Data,0,record,timestamp,"863331064",s,position_lat,"688471979",semicircles,position_long,"142916074",semicircles,gps_accuracy,"2",m,altitude,"21.0",m,grade,"0.0",%,distance,"1288.48",m,heart_rate,"109",bpm,cadence,"0",rpm,speed,"2.177",m/s,temperature,"12",C,enhanced_altitude,"21.0",m,enhanced_speed,"2.177",m/s,
Definition,0,event,timestamp,1,,event,1,,event_type,1,,data,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,event,timestamp,"863331065",s,event,"0",,event_type,"1",,timer_trigger,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,0,unknown,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,
Data,0,unknown,unknown,"863331065",,unknown,"688471949",,unknown,"142915775",,unknown,"2",,unknown,"2605",,unknown,"0",,unknown,"128911",,unknown,"109",,unknown,"0",,unknown,"512",,unknown,"12",,,,,,,,
Data,0,unknown,unknown,"863331066",,unknown,"688471973",,unknown,"142915683",,unknown,"2",,unknown,"2605",,unknown,"0",,unknown,"128911",,unknown,"109",,unknown,"0",,unknown,"0",,unknown,"12",,,,,,,,
Data,0,unknown,unknown,"863331067",,unknown,"688472013",,unknown,"142915643",,unknown,"2",,unknown,"2605",,unknown,"0",,unknown,"128911",,unknown,"109",,unknown,"0",,unknown,"0",,unknown,"12",,,,,,,,
Data,0,unknown,unknown,"863331068",,unknown,"688472023",,unknown,"142915633",,unknown,"2",,unknown,"2605",,unknown,"0",,unknown,"128911",,unknown,"109",,unknown,"0",,unknown,"0",,unknown,"12",,,,,,,,
Data,0,unknown,unknown,"863331069",,unknown,"688472023",,unknown,"142915633",,unknown,"2",,unknown,"2605",,unknown,"0",,unknown,"128911",,unknown,"109",,unknown,"0",,unknown,"0",,unknown,"12",,,,,,,,
Data,0,unknown,unknown,"863331070",,unknown,"688472023",,unknown,"142915633",,unknown,"1",,unknown,"2605",,unknown,"0",,unknown,"128911",,unknown,"109",,unknown,"0",,unknown,"0",,unknown,"12",,,,,,,,
Data,0,unknown,unknown,"863331071",,unknown,"688472023",,unknown,"142915633",,unknown,"1",,unknown,"2605",,unknown,"0",,unknown,"128911",,unknown,"109",,unknown,"0",,unknown,"0",,unknown,"12",,,,,,,,
Data,0,unknown,unknown,"863331072",,unknown,"688472023",,unknown,"142915633",,unknown,"1",,unknown,"2605",,unknown,"0",,unknown,"128911",,unknown,"109",,unknown,"0",,unknown,"0",,unknown,"12",,,,,,,,
Data,0,unknown,unknown,"863331073",,unknown,"688472023",,unknown,"142915633",,unknown,"1",,unknown,"2605",,unknown,"0",,unknown,"128911",,unknown,"109",,unknown,"0",,unknown,"0",,unknown,"11",,,,,,,,
Data,0,unknown,unknown,"863331074",,unknown,"688472023",,unknown,"142915633",,unknown,"1",,unknown,"2605",,unknown,"0",,unknown,"128911",,unknown,"109",,unknown,"0",,unknown,"0",,unknown,"11",,,,,,,,
Data,0,unknown,unknown,"863331075",,unknown,"688472023",,unknown,"142915633",,unknown,"1",,unknown,"2605",,unknown,"0",,unknown,"128911",,unknown,"109",,unknown,"0",,unknown,"0",,unknown,"11",,,,,,,,
Data,0,unknown,unknown,"863331076",,unknown,"688472023",,unknown,"142915633",,unknown,"1",,unknown,"2605",,unknown,"0",,unknown,"128911",,unknown,"109",,unknown,"0",,unknown,"0",,unknown,"11",,,,,,,,
Data,0,unknown,unknown,"863331077",,unknown,"688472023",,unknown,"142915633",,unknown,"1",,unknown,"2605",,unknown,"0",,unknown,"128911",,unknown,"109",,unknown,"0",,unknown,"0",,unknown,"11",,,,,,,,
Definition,0,event,timestamp,1,,event,1,,event_type,1,,data,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,0,event,timestamp,"863331078",s,event,"0",,event_type,"0",,timer_trigger,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,0,record,timestamp,1,,position_lat,1,,position_long,1,,gps_accuracy,1,,altitude,1,,grade,1,,distance,1,,heart_rate,1,,cadence,1,,speed,1,,temperature,1,,,,,,,,
Data,0,record,timestamp,"863331078",s,position_lat,"688472023",semicircles,position_long,"142915633",semicircles,gps_accuracy,"1",m,altitude,"21.0",m,grade,"0.0",%,distance,"1289.11",m,heart_rate,"109",bpm,cadence,"0",rpm,speed,"1.099",m/s,temperature,"11",C,enhanced_altitude,"21.0",m,enhanced_speed,"1.099",m/s,
Data,0,record,timestamp,"863331079",s,position_lat,"688471966",semicircles,position_long,"142915278",semicircles,gps_accuracy,"1",m,altitude,"21.0",m,grade,"0.0",%,distance,"1290.97",m,heart_rate,"109",bpm,cadence,"0",rpm,speed,"1.921",m/s,temperature,"11",C,enhanced_altitude,"21.0",m,enhanced_speed,"1.921",m/s,
Data,0,record,timestamp,"863331080",s,position_lat,"688471914",semicircles,position_long,"142914840",semicircles,gps_accuracy,"1",m,altitude,"21.0",m,grade,"0.0",%,distance,"1293.21",m,heart_rate,"109",bpm,cadence,"0",rpm,speed,"2.053",m/s,temperature,"11",C,enhanced_altitude,"21.0",m,enhanced_speed,"2.053",m/s,
Data,0,record,timestamp,"863331081",s,position_lat,"688471889",semicircles,position_long,"142914406",semicircles,gps_accuracy,"1",m,altitude,"21.0",m,grade,"0.0",%,distance,"1295.39",m,heart_rate,"109",bpm,cadence,"0",rpm,speed,"2.421",m/s,temperature,"11",C,enhanced_altitude,"21.0",m,enhanced_speed,"2.421",m/s,
Data,0,record,timestamp,"863331082",s,position_lat,"688471899",semicircles,position_long,"142913854",semicircles,gps_accuracy,"1",m,altitude,"21.0",m,grade,"0.0",%,distance,"1298.16",m,heart_rate,"108",bpm,cadence,"0",rpm,speed,"2.936",m/s,temperature,"11",C,enhanced_altitude,"21.0",m,enhanced_speed,"2.936",m/s,
Data,0,record,timestamp,"863331083",s,position_lat,"688471904",semicircles,position_long,"142913217",semicircles,gps_accuracy,"1",m,altitude,"21.0",m,grade,"0.0",%,distance,"1301.34",m,heart_rate,"108",bpm,cadence,"2",rpm,speed,"3.482",m/s,temperature,"11",C,enhanced_altitude,"21.0",m,enhanced_speed,"3.482",m/s,
Data,0,record,timestamp,"863331084",s,position_lat,"688471904",semicircles,position_long,"142912491",semicircles,gps_accuracy,"1",m,altitude,"21.0",m,grade,"0.0",%,distance,"1304.97",m,heart_rate,"108",bpm,cadence,"2",rpm,speed,"3.714",m/s,temperature,"11",C,enhanced_altitude,"21.0",m,enhanced_speed,"3.714",m/s,
Data,0,record,timestamp,"863331085",s,position_lat,"688471904",semicircles,position_long,"142911741",semicircles,gps_accuracy,"1",m,altitude,"21.0",m,grade,"0.0",%,distance,"1308.72",m,heart_rate,"108",bpm,cadence,"30",rpm,speed,"3.729",m/s,temperature,"11",C,enhanced_altitude,"21.0",m,enhanced_speed,"3.729",m/s,
Data,0,record,timestamp,"863331086",s,position_lat,"688471904",semicircles,position_long,"142911020",semicircles,gps_accuracy,"1",m,altitude,"21.0",m,grade,"0.0",%,distance,"1312.32",m,heart_rate,"107",bpm,cadence,"48",rpm,speed,"3.705",m/s,temperature,"11",C,enhanced_altitude,"21.0",m,enhanced_speed,"3.705",m/s,
Data,0,record,timestamp,"863331087",s,position_lat,"688471904",semicircles,position_long,"142910263",semicircles,gps_accuracy,"1",m,altitude,"21.0",m,grade,"0.0",%,distance,"1316.1",m,heart_rate,"107",bpm,cadence,"48",rpm,speed,"3.831",m/s,temperature,"11",C,enhanced_altitude,"21.0",m,enhanced_speed,"3.831",m/s,
Data,0,record,timestamp,"863331088",s,position_lat,"688471904",semicircles,position_long,"142909464",semicircles,gps_accuracy,"1",m,altitude,"21.0",m,grade,"0.0",%,distance,"1320.09",m,heart_rate,"107",bpm,cadence,"47",rpm,speed,"4.017",m/s,temperature,"11",C,enhanced_altitude,"21.0",m,enhanced_speed,"4.017",m/s,
Data,0,record,timestamp,"863331089",s,position_lat,"688471904",semicircles,position_long,"142908625",semicircles,gps_accuracy,"1",m,altitude,"21.0",m,grade,"0.0",%,distance,"1324.29",m,heart_rate,"107",bpm,cadence,"49",rpm,speed,"4.242",m/s,temperature,"11",C,enhanced_altitude,"21.0",m,enhanced_speed,"4.242",m/s,
Data,0,record,timestamp,"863331090",s,position_lat,"688471904",semicircles,position_long,"142907746",semicircles,gps_accuracy,"1",m,altitude,"21.0",m,grade,"0.0",%,distance,"1328.68",m,heart_rate,"107",bpm,cadence,"53",rpm,speed,"4.521",m/s,temperature,"11",C,enhanced_altitude,"21.0",m,enhanced_speed,"4.521",m/s,
Data,0,record,timestamp,"863331091",s,position_lat,"688471904",semicircles,position_long,"142906818",semicircles,gps_accuracy,"1",m,altitude,"21.0",m,grade,"0.0",%,distance,"1333.31",m,heart_rate,"107",bpm,cadence,"57",rpm,speed,"4.685",m/s,temperature,"11",C,enhanced_altitude,"21.0",m,enhanced_speed,"4.685",m/s,
Data,0,record,timestamp,"863331092",s,position_lat,"688471904",semicircles,position_long,"142905879",semicircles,gps_accuracy,"1",m,altitude,"21.0",m,grade,"0.0",%,distance,"1338.01",m,heart_rate,"107",bpm,cadence,"59",rpm,speed,"4.71",m/s,temperature,"11",C,enhanced_altitude,"21.0",m,enhanced_speed,"4.71",m/s,
Data,0,record,timestamp,"863331093",s,position_lat,"688471889",semicircles,position_long,"142904954",semicircles,gps_accuracy,"1",m,altitude,"21.0",m,grade,"0.0",%,distance,"1342.63",m,heart_rate,"107",bpm,cadence,"59",rpm,speed,"4.646",m/s,temperature,"11",C,enhanced_altitude,"21.0",m,enhanced_speed,"4.646",m/s,
Data,0,record,timestamp,"863331094",s,position_lat,"688471870",semicircles,position_long,"142904037",semicircles,gps_accuracy,"1",m,altitude,"21.0",m,grade,"0.0",%,distance,"1347.22",m,heart_rate,"107",bpm,cadence,"59",rpm,speed,"4.734",m/s,temperature,"11",C,enhanced_altitude,"21.0",m,enhanced_speed,"4.734",m/s,
Data,0,record,timestamp,"863331095",s,position_lat,"688471864",semicircles,position_long,"142903016",semicircles,gps_accuracy,"1",m,altitude,"21.0",m,grade,"0.0",%,distance,"1352.32",m,heart_rate,"107",bpm,cadence,"2",rpm,speed,"4.903",m/s,temperature,"11",C,enhanced_altitude,"21.0",m,enhanced_speed,"4.903",m/s,
